call_put,strike,mid,rate,q,spot,maturity_years
put,108.000000,11.13875542,0.010000,0.000000,100.000000,0.800000
call,110.000000,3.43018414,0.010000,0.000000,100.000000,0.800000
put,110.000000,12.55369477,0.010000,0.000000,100.000000,0.800000
call,112.000000,2.93324331,0.010000,0.000000,100.000000,0.800000
put,112.000000,14.04081778,0.010000,0.000000,100.000000,0.800000
call,114.000000,2.50191727,0.010000,0.000000,100.000000,0.800000
put,114.000000,15.59355556,0.010000,0.000000,100.000000,0.800000
call,116.000000,2.12959875,0.010000,0.000000,100.000000,0.800000
put,116.000000,17.20530087,0.010000,0.000000,100.000000,0.800000
call,118.000000,1.80982198,0.010000,0.000000,100.000000,0.800000
put,118.000000,18.86958793,0.010000,0.000000,100.000000,0.800000
call,120.000000,1.53640486,0.010000,0.000000,100.000000,0.800000
put,120.000000,20.58023464,0.010000,0.000000,100.000000,0.800000
call,122.000000,1.30355325,0.010000,0.000000,100.000000,0.800000
put,122.000000,22.33144687,0.010000,0.000000,100.000000,0.800000
call,124.000000,1.10593009,0.010000,0.000000,100.000000,0.800000
put,124.000000,24.11788753,0.010000,0.000000,100.000000,0.800000
call,126.000000,0.93869342,0.010000,0.000000,100.000000,0.800000
put,126.000000,25.93471469,0.010000,0.000000,100.000000,0.800000
call,128.000000,0.79750889,0.010000,0.000000,100.000000,0.800000
put,128.000000,27.77759399,0.010000,0.000000,100.000000,0.800000
call,130.000000,0.67854188,0.010000,0.000000,100.000000,0.800000
put,130.000000,29.64269081,0.010000,0.000000,100.000000,0.800000
call,70.000000,30.72731460,0.010000,0.000000,100.000000,0.850000
put,70.000000,0.13483620,0.010000,0.000000,100.000000,0.850000
call,72.000000,28.80658507,0.010000,0.000000,100.000000,0.850000
put,72.000000,0.19717871,0.010000,0.000000,100.000000,0.850000
call,74.000000,26.90869125,0.010000,0.000000,100.000000,0.850000
put,74.000000,0.28235694,0.010000,0.000000,100.000000,0.850000
call,76.000000,25.03957477,0.010000,0.000000,100.000000,0.850000
put,76.000000,0.39631251,0.010000,0.000000,100.000000,0.850000
call,78.000000,23.20591210,0.010000,0.000000,100.000000,0.850000
put,78.000000,0.54572189,0.010000,0.000000,100.000000,0.850000
call,80.000000,21.41497879,0.010000,0.000000,100.000000,0.850000
put,80.000000,0.73786062,0.010000,0.000000,100.000000,0.850000
call,82.000000,19.67445444,0.010000,0.000000,100.000000,0.850000
put,82.000000,0.98040832,0.010000,0.000000,100.000000,0.850000
call,84.000000,17.99217641,0.010000,0.000000,100.000000,0.850000
put,84.000000,1.28120233,0.010000,0.000000,100.000000,0.850000
call,86.000000,16.37585628,0.010000,0.000000,100.000000,0.850000
put,86.000000,1.64795424,0.010000,0.000000,100.000000,0.850000
call,88.000000,14.83277843,0.010000,0.000000,100.000000,0.850000
put,88.000000,2.08794844,0.010000,0.000000,100.000000,0.850000
call,90.000000,13.36950274,0.010000,0.000000,100.000000,0.850000
put,90.000000,2.60774480,0.010000,0.000000,100.000000,0.850000
call,92.000000,11.99159409,0.010000,0.000000,100.000000,0.850000
put,92.000000,3.21290820,0.010000,0.000000,100.000000,0.850000
call,94.000000,10.70339905,0.010000,0.000000,100.000000,0.850000
put,94.000000,3.90778520,0.010000,0.000000,100.000000,0.850000
call,96.000000,9.50788596,0.010000,0.000000,100.000000,0.850000
put,96.000000,4.69534415,0.010000,0.000000,100.000000,0.850000
call,98.000000,8.40655809,0.010000,0.000000,100.000000,0.850000
put,98.000000,5.57708833,0.010000,0.000000,100.000000,0.850000
call,100.000000,7.39944314,0.010000,0.000000,100.000000,0.850000
put,100.000000,6.55304543,0.010000,0.000000,100.000000,0.850000
call,102.000000,6.48515502,0.010000,0.000000,100.000000,0.850000
put,102.000000,7.62182935,0.010000,0.000000,100.000000,0.850000
call,104.000000,5.66101859,0.010000,0.000000,100.000000,0.850000
put,104.000000,8.78076497,0.010000,0.000000,100.000000,0.850000
call,106.000000,4.92324345,0.010000,0.000000,100.000000,0.850000
put,106.000000,10.02606188,0.010000,0.000000,100.000000,0.850000
call,108.000000,4.26713062,0.010000,0.000000,100.000000,0.850000
put,108.000000,11.35302109,0.010000,0.000000,100.000000,0.850000
call,110.000000,3.68729560,0.010000,0.000000,100.000000,0.850000
put,110.000000,12.75625811,0.010000,0.000000,100.000000,0.850000
call,112.000000,3.17789230,0.010000,0.000000,100.000000,0.850000
put,112.000000,14.22992686,0.010000,0.000000,100.000000,0.850000
call,114.000000,2.73282495,0.010000,0.000000,100.000000,0.850000
put,114.000000,15.76793156,0.010000,0.000000,100.000000,0.850000
call,116.000000,2.34593800,0.010000,0.000000,100.000000,0.850000
put,116.000000,17.36411665,0.010000,0.000000,100.000000,0.850000
call,118.000000,2.01117757,0.010000,0.000000,100.000000,0.850000
put,118.000000,19.01242827,0.010000,0.000000,100.000000,0.850000
call,120.000000,1.72272130,0.010000,0.000000,100.000000,0.850000
put,120.000000,20.70704405,0.010000,0.000000,100.000000,0.850000
call,122.000000,1.47507599,0.010000,0.000000,100.000000,0.850000
put,122.000000,22.44247078,0.010000,0.000000,100.000000,0.850000
call,124.000000,1.26314493,0.010000,0.000000,100.000000,0.850000
put,124.000000,24.21361176,0.010000,0.000000,100.000000,0.850000
call,126.000000,1.08226807,0.010000,0.000000,100.000000,0.850000
put,126.000000,26.01580695,0.010000,0.000000,100.000000,0.850000
call,128.000000,0.92823929,0.010000,0.000000,100.000000,0.850000
put,128.000000,27.84485022,0.010000,0.000000,100.000000,0.850000
call,130.000000,0.79730518,0.010000,0.000000,100.000000,0.850000
put,130.000000,29.69698815,0.010000,0.000000,100.000000,0.850000
call,70.000000,30.79424435,0.010000,0.000000,100.000000,0.900000
put,70.000000,0.16707087,0.010000,0.000000,100.000000,0.900000
call,72.000000,28.88451804,0.010000,0.000000,100.000000,0.900000
put,72.000000,0.23942531,0.010000,0.000000,100.000000,0.900000
call,74.000000,26.99948220,0.010000,0.000000,100.000000,0.900000
put,74.000000,0.33647023,0.010000,0.000000,100.000000,0.900000
call,76.000000,25.14504015,0.010000,0.000000,100.000000,0.900000
put,76.000000,0.46410894,0.010000,0.000000,100.000000,0.900000
call,78.000000,23.32771564,0.010000,0.000000,100.000000,0.900000
put,78.000000,0.62886519,0.010000,0.000000,100.000000,0.900000
call,80.000000,21.55450987,0.010000,0.000000,100.000000,0.900000
put,80.000000,0.83774017,0.010000,0.000000,100.000000,0.900000
call,82.000000,19.83270995,0.010000,0.000000,100.000000,0.900000
put,82.000000,1.09802101,0.010000,0.000000,100.000000,0.900000
call,84.000000,18.16965757,0.010000,0.000000,100.000000,0.900000
put,84.000000,1.41704939,0.010000,0.000000,100.000000,0.900000
call,86.000000,16.57249142,0.010000,0.000000,100.000000,0.900000
put,86.000000,1.80196399,0.010000,0.000000,100.000000,0.900000
call,88.000000,15.04788022,0.010000,0.000000,100.000000,0.900000
put,88.000000,2.25943355,0.010000,0.000000,100.000000,0.900000
call,90.000000,13.60176533,0.010000,0.000000,100.000000,0.900000
put,90.000000,2.79539942,0.010000,0.000000,100.000000,0.900000
call,92.000000,12.23913120,0.010000,0.000000,100.000000,0.900000
put,92.000000,3.41484605,0.010000,0.000000,100.000000,0.900000
call,94.000000,10.96382008,0.010000,0.000000,100.000000,0.900000
put,94.000000,4.12161568,0.010000,0.000000,100.000000,0.900000
call,96.000000,9.77840312,0.010000,0.000000,100.000000,0.900000
put,96.000000,4.91827948,0.010000,0.000000,100.000000,0.900000
call,98.000000,8.68411505,0.010000,0.000000,100.000000,0.900000
put,98.000000,5.80607217,0.010000,0.000000,100.000000,0.900000
call,100.000000,7.68085393,0.010000,0.000000,100.000000,0.900000
put,100.000000,6.78489181,0.010000,0.000000,100.000000,0.900000
call,102.000000,6.76724204,0.010000,0.000000,100.000000,0.900000
put,102.000000,7.85336068,0.010000,0.000000,100.000000,0.900000
call,104.000000,5.94073956,0.010000,0.000000,100.000000,0.900000
put,104.000000,9.00893895,0.010000,0.000000,100.000000,0.900000
call,106.000000,5.19779928,0.010000,0.000000,100.000000,0.900000
put,106.000000,10.24807943,0.010000,0.000000,100.000000,0.900000
call,108.000000,4.53404895,0.010000,0.000000,100.000000,0.900000
put,108.000000,11.56640986,0.010000,0.000000,100.000000,0.900000
call,110.000000,3.94448748,0.010000,0.000000,100.000000,0.900000
put,110.000000,12.95892914,0.010000,0.000000,100.000000,0.900000
call,112.000000,3.42368210,0.010000,0.000000,100.000000,0.900000
put,112.000000,14.42020453,0.010000,0.000000,100.000000,0.900000
call,114.000000,2.96595581,0.010000,0.000000,100.000000,0.900000
put,114.000000,15.94455899,0.010000,0.000000,100.000000,0.900000
call,116.000000,2.56555653,0.010000,0.000000,100.000000,0.900000
put,116.000000,17.52624047,0.010000,0.000000,100.000000,0.900000
call,118.000000,2.21680255,0.010000,0.000000,100.000000,0.900000
put,118.000000,19.15956725,0.010000,0.000000,100.000000,0.900000
call,120.000000,1.91420117,0.010000,0.000000,100.000000,0.900000
put,120.000000,20.83904662,0.010000,0.000000,100.000000,0.900000
call,122.000000,1.65253986,0.010000,0.000000,100.000000,0.900000
put,122.000000,22.55946607,0.010000,0.000000,100.000000,0.900000
call,124.000000,1.42695116,0.010000,0.000000,100.000000,0.900000
put,124.000000,24.31595813,0.010000,0.000000,100.000000,0.900000
call,126.000000,1.23295373,0.010000,0.000000,100.000000,0.900000
put,126.000000,26.10404146,0.010000,0.000000,100.000000,0.900000
call,128.000000,1.06647297,0.010000,0.000000,100.000000,0.900000
put,128.000000,27.91964145,0.010000,0.000000,100.000000,0.900000
call,130.000000,0.92384472,0.010000,0.000000,100.000000,0.900000
put,130.000000,29.75909396,0.010000,0.000000,100.000000,0.900000
call,70.000000,30.86500022,0.010000,0.000000,100.000000,0.950000
put,70.000000,0.20314899,0.010000,0.000000,100.000000,0.950000
call,72.000000,28.96665461,0.010000,0.000000,100.000000,0.950000
put,72.000000,0.28589335,0.010000,0.000000,100.000000,0.950000
call,74.000000,27.09472213,0.010000,0.000000,100.000000,0.950000
put,74.000000,0.39505083,0.010000,0.000000,100.000000,0.950000
call,76.000000,25.25502881,0.010000,0.000000,100.000000,0.950000
put,76.000000,0.53644747,0.010000,0.000000,100.000000,0.950000
call,78.000000,23.45391744,0.010000,0.000000,100.000000,0.950000
put,78.000000,0.71642607,0.010000,0.000000,100.000000,0.950000
call,80.000000,21.69810212,0.010000,0.000000,100.000000,0.950000
put,80.000000,0.94170071,0.010000,0.000000,100.000000,0.950000
call,82.000000,19.99448332,0.010000,0.000000,100.000000,0.950000
put,82.000000,1.21917188,0.010000,0.000000,100.000000,0.950000
call,84.000000,18.34993273,0.010000,0.000000,100.000000,0.950000
put,84.000000,1.55571125,0.010000,0.000000,100.000000,0.950000
call,86.000000,16.77106015,0.010000,0.000000,100.000000,0.950000
put,86.000000,1.95792864,0.010000,0.000000,100.000000,0.950000
call,88.000000,15.26397747,0.010000,0.000000,100.000000,0.950000
put,88.000000,2.43193592,0.010000,0.000000,100.000000,0.950000
call,90.000000,13.83407549,0.010000,0.000000,100.000000,0.950000
put,90.000000,2.98312391,0.010000,0.000000,100.000000,0.950000
call,92.000000,12.48582876,0.010000,0.000000,100.000000,0.950000
put,92.000000,3.61596714,0.010000,0.000000,100.000000,0.950000
call,94.000000,11.22264133,0.010000,0.000000,100.000000,0.950000
put,94.000000,4.33386968,0.010000,0.000000,100.000000,0.950000
call,96.000000,10.04674282,0.010000,0.000000,100.000000,0.950000
put,96.000000,5.13906113,0.010000,0.000000,100.000000,0.950000
call,98.000000,8.95913977,0.010000,0.000000,100.000000,0.950000
put,98.000000,6.03254805,0.010000,0.000000,100.000000,0.950000
call,100.000000,7.95962295,0.010000,0.000000,100.000000,0.950000
put,100.000000,7.01412119,0.010000,0.000000,100.000000,0.950000
call,102.000000,7.04682662,0.010000,0.000000,100.000000,0.950000
put,102.000000,8.08241483,0.010000,0.000000,100.000000,0.950000
call,104.000000,6.21833246,0.010000,0.000000,100.000000,0.950000
put,104.000000,9.23501063,0.010000,0.000000,100.000000,0.950000
call,106.000000,5.47080804,0.010000,0.000000,100.000000,0.950000
put,106.000000,10.46857618,0.010000,0.000000,100.000000,0.950000
call,108.000000,4.80016873,0.010000,0.000000,100.000000,0.950000
put,108.000000,11.77902683,0.010000,0.000000,100.000000,0.950000
call,110.000000,4.20175132,0.010000,0.000000,100.000000,0.950000
put,110.000000,13.16169939,0.010000,0.000000,100.000000,0.950000
call,112.000000,3.67048873,0.010000,0.000000,100.000000,0.950000
put,112.000000,14.61152676,0.010000,0.000000,100.000000,0.950000
call,114.000000,3.20107667,0.010000,0.000000,100.000000,0.950000
put,114.000000,16.12320467,0.010000,0.000000,100.000000,0.950000
call,116.000000,2.78812505,0.010000,0.000000,100.000000,0.950000
put,116.000000,17.69134301,0.010000,0.000000,100.000000,0.950000
call,118.000000,2.42628941,0.010000,0.000000,100.000000,0.950000
put,118.000000,19.31059734,0.010000,0.000000,100.000000,0.950000
call,120.000000,2.11037944,0.010000,0.000000,100.000000,0.950000
put,120.000000,20.97577734,0.010000,0.000000,100.000000,0.950000
call,122.000000,1.83544399,0.010000,0.000000,100.000000,0.950000
put,122.000000,22.68193184,0.010000,0.000000,100.000000,0.950000
call,124.000000,1.59683309,0.010000,0.000000,100.000000,0.950000
put,124.000000,24.42441092,0.010000,0.000000,100.000000,0.950000
call,126.000000,1.39023917,0.010000,0.000000,100.000000,0.950000
put,126.000000,26.19890696,0.010000,0.000000,100.000000,0.950000
call,128.000000,1.21171975,0.010000,0.000000,100.000000,0.950000
put,128.000000,28.00147750,0.010000,0.000000,100.000000,0.950000
call,130.000000,1.05770502,0.010000,0.000000,100.000000,0.950000
put,130.000000,29.82855274,0.010000,0.000000,100.000000,0.950000
call,70.000000,30.93955840,0.010000,0.000000,100.000000,1.000000
put,70.000000,0.24304676,0.010000,0.000000,100.000000,1.000000
call,72.000000,29.05289991,0.010000,0.000000,100.000000,1.000000
put,72.000000,0.33648794,0.010000,0.000000,100.000000,1.000000
call,74.000000,27.19424509,0.010000,0.000000,100.000000,1.000000
put,74.000000,0.45793279,0.010000,0.000000,100.000000,1.000000
call,76.000000,25.36931221,0.010000,0.000000,100.000000,1.000000
put,76.000000,0.61309958,0.010000,0.000000,100.000000,1.000000
call,78.000000,23.58424334,0.010000,0.000000,100.000000,1.000000
put,78.000000,0.80813037,0.010000,0.000000,100.000000,1.000000
call,80.000000,21.84545970,0.010000,0.000000,100.000000,1.000000
put,80.000000,1.04944640,0.010000,0.000000,100.000000,1.000000
call,82.000000,20.15948558,0.010000,0.000000,100.000000,1.000000
put,82.000000,1.34357195,0.010000,0.000000,100.000000,1.000000
call,84.000000,18.53274941,0.010000,0.000000,100.000000,1.000000
put,84.000000,1.69693545,0.010000,0.000000,100.000000,1.000000
call,86.000000,16.97137357,0.010000,0.000000,100.000000,1.000000
put,86.000000,2.11565928,0.010000,0.000000,100.000000,1.000000
call,88.000000,15.48096578,0.010000,0.000000,100.000000,1.000000
put,88.000000,2.60535115,0.010000,0.000000,100.000000,1.000000
call,90.000000,14.06642539,0.010000,0.000000,100.000000,1.000000
put,90.000000,3.17091042,0.010000,0.000000,100.000000,1.000000
call,92.000000,12.73177713,0.010000,0.000000,100.000000,1.000000
put,92.000000,3.81636183,0.010000,0.000000,100.000000,1.000000
call,94.000000,11.48004239,0.010000,0.000000,100.000000,1.000000
put,94.000000,4.54472676,0.010000,0.000000,100.000000,1.000000
call,96.000000,10.31315539,0.010000,0.000000,100.000000,1.000000
put,96.000000,5.35793943,0.010000,0.000000,100.000000,1.000000
call,98.000000,9.23192769,0.010000,0.000000,100.000000,1.000000
put,98.000000,6.25681139,0.010000,0.000000,100.000000,1.000000
call,100.000000,8.23606090,0.010000,0.000000,100.000000,1.000000
put,100.000000,7.24104427,0.010000,0.000000,100.000000,1.000000
call,102.000000,7.32420396,0.010000,0.000000,100.000000,1.000000
put,102.000000,8.30928700,0.010000,0.000000,100.000000,1.000000
call,104.000000,6.49404834,0.010000,0.000000,100.000000,1.000000
put,104.000000,9.45923105,0.010000,0.000000,100.000000,1.000000
call,106.000000,5.74245268,0.010000,0.000000,100.000000,1.000000
put,106.000000,10.68773506,0.010000,0.000000,100.000000,1.000000
call,108.000000,5.06558728,0.010000,0.000000,100.000000,1.000000
put,108.000000,11.99096932,0.010000,0.000000,100.000000,1.000000
call,110.000000,4.45908864,0.010000,0.000000,100.000000,1.000000
put,110.000000,13.36457035,0.010000,0.000000,100.000000,1.000000
call,112.000000,3.91821513,0.010000,0.000000,100.000000,1.000000
put,112.000000,14.80379651,0.010000,0.000000,100.000000,1.000000
call,114.000000,3.43799589,0.010000,0.000000,100.000000,1.000000
put,114.000000,16.30367694,0.010000,0.000000,100.000000,1.000000
call,116.000000,3.01336697,0.010000,0.000000,100.000000,1.000000
put,116.000000,17.85914768,0.010000,0.000000,100.000000,1.000000
call,118.000000,2.63929036,0.010000,0.000000,100.000000,1.000000
put,118.000000,19.46517074,0.010000,0.000000,100.000000,1.000000
call,120.000000,2.31085356,0.010000,0.000000,100.000000,1.000000
put,120.000000,21.11683361,0.010000,0.000000,100.000000,1.000000
call,122.000000,2.02334862,0.010000,0.000000,100.000000,1.000000
put,122.000000,22.80942834,0.010000,0.000000,100.000000,1.000000
call,124.000000,1.77233131,0.010000,0.000000,100.000000,1.000000
put,124.000000,24.53851070,0.010000,0.000000,100.000000,1.000000
call,126.000000,1.55366167,0.010000,0.000000,100.000000,1.000000
put,126.000000,26.29994072,0.010000,0.000000,100.000000,1.000000
call,128.000000,1.36352822,0.010000,0.000000,100.000000,1.000000
put,128.000000,28.08990694,0.010000,0.000000,100.000000,1.000000
call,130.000000,1.19845823,0.010000,0.000000,100.000000,1.000000
put,130.000000,29.90493661,0.010000,0.000000,100.000000,1.000000
call,70.000000,31.01787521,0.010000,0.000000,100.000000,1.050000
put,70.000000,0.28672049,0.010000,0.000000,100.000000,1.050000
call,72.000000,29.14314704,0.010000,0.000000,100.000000,1.050000
put,72.000000,0.39110219,0.010000,0.000000,100.000000,1.050000
call,74.000000,27.29788365,0.010000,0.000000,100.000000,1.050000
put,74.000000,0.52494866,0.010000,0.000000,100.000000,1.050000
call,76.000000,25.48767216,0.010000,0.000000,100.000000,1.050000
put,76.000000,0.69384704,0.010000,0.000000,100.000000,1.050000
call,78.000000,23.71844077,0.010000,0.000000,100.000000,1.050000
put,78.000000,0.90372551,0.010000,0.000000,100.000000,1.050000
call,80.000000,21.99631738,0.010000,0.000000,100.000000,1.050000
put,80.000000,1.16071199,0.010000,0.000000,100.000000,1.050000
call,82.000000,20.32746343,0.010000,0.000000,100.000000,1.050000
put,82.000000,1.47096790,0.010000,0.000000,100.000000,1.050000
call,84.000000,18.71789100,0.010000,0.000000,100.000000,1.050000
put,84.000000,1.84050533,0.010000,0.000000,100.000000,1.050000
call,86.000000,17.17327361,0.010000,0.000000,100.000000,1.050000
put,86.000000,2.27499781,0.010000,0.000000,100.000000,1.050000
call,88.000000,15.69876191,0.010000,0.000000,100.000000,1.050000
put,88.000000,2.77959598,0.010000,0.000000,100.000000,1.050000
call,90.000000,14.29881539,0.010000,0.000000,100.000000,1.050000
put,90.000000,3.35875933,0.010000,0.000000,100.000000,1.050000
call,92.000000,12.97706041,0.010000,0.000000,100.000000,1.050000
put,92.000000,4.01611421,0.010000,0.000000,100.000000,1.050000
call,94.000000,11.73618264,0.010000,0.000000,100.000000,1.050000
put,94.000000,4.75434630,0.010000,0.000000,100.000000,1.050000
call,96.000000,10.57785951,0.010000,0.000000,100.000000,1.050000
put,96.000000,5.57513304,0.010000,0.000000,100.000000,1.050000
call,98.000000,9.50273509,0.010000,0.000000,100.000000,1.050000
put,98.000000,6.47911848,0.010000,0.000000,100.000000,1.050000
call,100.000000,8.51043672,0.010000,0.000000,100.000000,1.050000
put,100.000000,7.46592998,0.010000,0.000000,100.000000,1.050000
call,102.000000,7.59962999,0.010000,0.000000,100.000000,1.050000
put,102.000000,8.53423312,0.010000,0.000000,100.000000,1.050000
call,104.000000,6.76810621,0.010000,0.000000,100.000000,1.050000
put,104.000000,9.68181920,0.010000,0.000000,100.000000,1.050000
call,106.000000,6.01289506,0.010000,0.000000,100.000000,1.050000
put,106.000000,10.90571792,0.010000,0.000000,100.000000,1.050000
call,108.000000,5.33039421,0.010000,0.000000,100.000000,1.050000
put,108.000000,12.20232693,0.010000,0.000000,100.000000,1.050000
call,110.000000,4.71650761,0.010000,0.000000,100.000000,1.050000
put,110.000000,13.56755020,0.010000,0.000000,100.000000,1.050000
call,112.000000,4.16678482,0.010000,0.000000,100.000000,1.050000
put,112.000000,14.99693727,0.010000,0.000000,100.000000,1.050000
call,114.000000,3.67655469,0.010000,0.000000,100.000000,1.050000
put,114.000000,16.48581701,0.010000,0.000000,100.000000,1.050000
call,116.000000,3.24104822,0.010000,0.000000,100.000000,1.050000
put,116.000000,18.02942040,0.010000,0.000000,100.000000,1.050000
call,118.000000,2.85550675,0.010000,0.000000,100.000000,1.050000
put,118.000000,19.62298879,0.010000,0.000000,100.000000,1.050000
call,120.000000,2.51527334,0.010000,0.000000,100.000000,1.050000
put,120.000000,21.26186525,0.010000,0.000000,100.000000,1.050000
call,122.000000,2.21586644,0.010000,0.000000,100.000000,1.050000
put,122.000000,22.94156821,0.010000,0.000000,100.000000,1.050000
call,124.000000,1.95303587,0.010000,0.000000,100.000000,1.050000
put,124.000000,24.65784751,0.010000,0.000000,100.000000,1.050000
call,126.000000,1.72280263,0.010000,0.000000,100.000000,1.050000
put,126.000000,26.40672414,0.010000,0.000000,100.000000,1.050000
call,128.000000,1.52148377,0.010000,0.000000,100.000000,1.050000
put,128.000000,28.18451514,0.010000,0.000000,100.000000,1.050000
call,130.000000,1.34570475,0.010000,0.000000,100.000000,1.050000
put,130.000000,29.98784598,0.010000,0.000000,100.000000,1.050000
call,70.000000,31.09989178,0.010000,0.000000,100.000000,1.100000
put,70.000000,0.33411130,0.010000,0.000000,100.000000,1.100000
call,72.000000,29.23728146,0.010000,0.000000,100.000000,1.100000
put,72.000000,0.44962153,0.010000,0.000000,100.000000,1.100000
call,74.000000,27.40547198,0.010000,0.000000,100.000000,1.100000
put,74.000000,0.59593260,0.010000,0.000000,100.000000,1.100000
call,76.000000,25.60990188,0.010000,0.000000,100.000000,1.100000
put,76.000000,0.77848307,0.010000,0.000000,100.000000,1.100000
call,78.000000,23.85627759,0.010000,0.000000,100.000000,1.100000
put,78.000000,1.00297934,0.010000,0.000000,100.000000,1.100000
call,80.000000,22.15043707,0.010000,0.000000,100.000000,1.100000
put,80.000000,1.27525937,0.010000,0.000000,100.000000,1.100000
call,82.000000,20.49819405,0.010000,0.000000,100.000000,1.100000
put,82.000000,1.60113691,0.010000,0.000000,100.000000,1.100000
call,84.000000,18.90517061,0.010000,0.000000,100.000000,1.100000
put,84.000000,1.98623403,0.010000,0.000000,100.000000,1.100000
call,86.000000,17.37662707,0.010000,0.000000,100.000000,1.100000
put,86.000000,2.43581105,0.010000,0.000000,100.000000,1.100000
call,88.000000,15.91729914,0.010000,0.000000,100.000000,1.100000
put,88.000000,2.95460368,0.010000,0.000000,100.000000,1.100000
call,90.000000,14.53125154,0.010000,0.000000,100.000000,1.100000
put,90.000000,3.54667663,0.010000,0.000000,100.000000,1.100000
call,92.000000,13.22175653,0.010000,0.000000,100.000000,1.100000
put,92.000000,4.21530218,0.010000,0.000000,100.000000,1.100000
call,94.000000,11.99120402,0.010000,0.000000,100.000000,1.100000
put,94.000000,4.96287023,0.010000,0.000000,100.000000,1.100000
call,96.000000,10.84104721,0.010000,0.000000,100.000000,1.100000
put,96.000000,5.79083397,0.010000,0.000000,100.000000,1.100000
call,98.000000,9.77178566,0.010000,0.000000,100.000000,1.100000
put,98.000000,6.69969298,0.010000,0.000000,100.000000,1.100000
call,100.000000,8.78298470,0.010000,0.000000,100.000000,1.100000
put,100.000000,7.68901258,0.010000,0.000000,100.000000,1.100000
call,102.000000,7.87332801,0.010000,0.000000,100.000000,1.100000
put,102.000000,8.75747645,0.010000,0.000000,100.000000,1.100000
call,104.000000,7.04069818,0.010000,0.000000,100.000000,1.100000
put,104.000000,9.90296717,0.010000,0.000000,100.000000,1.100000
call,106.000000,6.28227890,0.010000,0.000000,100.000000,1.100000
put,106.000000,11.12266845,0.010000,0.000000,100.000000,1.100000
call,108.000000,5.59467180,0.010000,0.000000,100.000000,1.100000
put,108.000000,12.41318190,0.010000,0.000000,100.000000,1.100000
call,110.000000,4.97402075,0.010000,0.000000,100.000000,1.100000
put,110.000000,13.77065141,0.010000,0.000000,100.000000,1.100000
call,112.000000,4.41613715,0.010000,0.000000,100.000000,1.100000
put,112.000000,15.19088837,0.010000,0.000000,100.000000,1.100000
call,114.000000,3.91662044,0.010000,0.000000,100.000000,1.100000
put,114.000000,16.66949222,0.010000,0.000000,100.000000,1.100000
call,116.000000,3.47096936,0.010000,0.000000,100.000000,1.100000
put,116.000000,18.20196170,0.010000,0.000000,100.000000,1.100000
call,118.000000,3.07468058,0.010000,0.000000,100.000000,1.100000
put,118.000000,19.78379348,0.010000,0.000000,100.000000,1.100000
call,120.000000,2.72333275,0.010000,0.000000,100.000000,1.100000
put,120.000000,21.41056621,0.010000,0.000000,100.000000,1.100000
call,122.000000,2.41265504,0.010000,0.000000,100.000000,1.100000
put,122.000000,23.07800905,0.010000,0.000000,100.000000,1.100000
call,124.000000,2.13858021,0.010000,0.000000,100.000000,1.100000
put,124.000000,24.78205478,0.010000,0.000000,100.000000,1.100000
call,126.000000,1.89728318,0.010000,0.000000,100.000000,1.100000
put,126.000000,26.51887830,0.010000,0.000000,100.000000,1.100000
call,128.000000,1.68520623,0.010000,0.000000,100.000000,1.100000
put,128.000000,28.28492191,0.010000,0.000000,100.000000,1.100000
call,130.000000,1.49907286,0.010000,0.000000,100.000000,1.100000
put,130.000000,30.07690910,0.010000,0.000000,100.000000,1.100000
call,70.000000,31.18553790,0.010000,0.000000,100.000000,1.150000
put,70.000000,0.38514896,0.010000,0.000000,100.000000,1.150000
call,72.000000,29.33518416,0.010000,0.000000,100.000000,1.150000
put,72.000000,0.51192696,0.010000,0.000000,100.000000,1.150000
call,74.000000,27.51684790,0.010000,0.000000,100.000000,1.150000
put,74.000000,0.67072244,0.010000,0.000000,100.000000,1.150000
call,76.000000,25.73580646,0.010000,0.000000,100.000000,1.150000
put,76.000000,0.86681275,0.010000,0.000000,100.000000,1.150000
call,78.000000,23.99754070,0.010000,0.000000,100.000000,1.150000
put,78.000000,1.10567874,0.010000,0.000000,100.000000,1.150000
call,80.000000,22.30760472,0.010000,0.000000,100.000000,1.150000
put,80.000000,1.39287450,0.010000,0.000000,100.000000,1.150000
call,82.000000,20.67148076,0.010000,0.000000,100.000000,1.150000
put,82.000000,1.73388228,0.010000,0.000000,100.000000,1.150000
call,84.000000,19.09442623,0.010000,0.000000,100.000000,1.150000
put,84.000000,2.13395950,0.010000,0.000000,100.000000,1.150000
call,86.000000,17.58132107,0.010000,0.000000,100.000000,1.150000
put,86.000000,2.59798608,0.010000,0.000000,100.000000,1.150000
call,88.000000,16.13652372,0.010000,0.000000,100.000000,1.150000
put,88.000000,3.13032047,0.010000,0.000000,100.000000,1.150000
call,90.000000,14.76374366,0.010000,0.000000,100.000000,1.150000
put,90.000000,3.73467217,0.010000,0.000000,100.000000,1.150000
call,92.000000,13.46593745,0.010000,0.000000,100.000000,1.150000
put,92.000000,4.41399770,0.010000,0.000000,100.000000,1.150000
call,94.000000,12.24523336,0.010000,0.000000,100.000000,1.150000
put,94.000000,5.17042535,0.010000,0.000000,100.000000,1.150000
call,96.000000,11.10288797,0.010000,0.000000,100.000000,1.150000
put,96.000000,6.00521171,0.010000,0.000000,100.000000,1.150000
